Storage_Location,Container_ID,Sub-Unit_ID,Part_Name,Unit_Cost,Target Quantity,Stocked Qty.,Lot_ID,Date_Stocked,Date_Picked,"0.5""-TC_Compatability","1.5""-TC_Compatability","2""-TC_Compatability","3""-TC_Compatability","4""-TC_Compatability","5""-TC_Compatability",Container Filled Mass (kg),Container Filled Mass (Lbs),Kit Assignmet,Manual Assignment,System SN,Column 6,Column 7,Column 8,Column 9,Column 10,Column 11,Column 12,Column 13,Column 14,Column 15
γB2b3,C20250501-025,B20250702-273,"TC Elbow - 90 x 1.5"" - Long",,1,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Kit γB2,,,,,,,,,,,,
γB2b3,C20250501-025,B20250702-274,"TC Elbow - 90 x 1.5"" - Long",,1,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Kit γB2,,,,,,,,,,,,
γB3b3,C20250501-030,B20250702-275,"TC Elbow - 90 x 1.5"" - Long",,1,,OS-2025-03-02,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Kit γB3,,,,,,,,,,,,
γB3b3,C20250501-030,B20250702-276,"TC Elbow - 90 x 1.5"" - Long",,1,,OS-2025-03-02,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Kit γB3,,,,,,,,,,,,
γB3b3,C20250501-030,B20250702-275,"TC Elbow - 90 x 1.5"" - Long",,1,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Kit γB3,,,,,,,,,,,,
γB3b3,C20250501-030,B20250702-276,"TC Elbow - 90 x 1.5"" - Long",,1,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Kit γB3,,,,,,,,,,,,
βA0a1,,B20250702-420,"TC Gasket - 0.5"" - Blue",,20,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Assignment Required,,,,,,,,,,,,
βA0a1,,B20250702-421,"TC Gasket - 0.5"" - Blue",,20,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Assignment Required,,,,,,,,,,,,
βA0a1,,B20250702-422,"TC Gasket - 0.5"" - Blue",,20,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Assignment Required,,,,,,,,,,,,
βA0a1,,B20250702-423,"TC Gasket - 0.5"" - Blue",,20,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Assignment Required,,,,,,,,,,,,
βA0a1,,B20250702-424,"TC Gasket - 0.5"" - Blue",,20,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Assignment Required,,,,,,,,,,,,
βA0a1,,B20250702-425,"TC Gasket - 0.5"" - Blue",,20,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Assignment Required,,,,,,,,,,,,
βA0a1,,B20250702-426,"TC Gasket - 1.5"" - Blue",,100,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Assignment Required,,,,,,,,,,,,
βA0a1,,B20250702-427,"TC Gasket - 1.5"" - Blue",,100,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Assignment Required,,,,,,,,,,,,
βA0a1,,B20250702-428,"TC Gasket - 1.5"" - Blue",,100,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Assignment Required,,,,,,,,,,,,
βA0a1,,B20250702-429,"TC Gasket - 1.5"" - Blue",,100,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Assignment Required,,,,,,,,,,,,
βA0a1,,B20250702-430,"TC Gasket - 1.5"" - Blue",,100,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Assignment Required,,,,,,,,,,,,
βA0a1,,B20250702-431,"TC Gasket - 1.5"" - Blue",,100,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Assignment Required,,,,,,,,,,,,
βA0a1,,B20250702-432,"TC Gasket - 2"" - Silicone - Blue",,4,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Assignment Required,,,,,,,,,,,,
βA0a1,,B20250702-433,"TC Gasket - 2"" - Silicone - Blue",,4,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Assignment Required,,,,,,,,,,,,
βA0a1,,B20250702-434,"TC Gasket - 2"" - Silicone - Blue",,4,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Assignment Required,,,,,,,,,,,,
βA0a1,,B20250702-435,"TC Gasket - 2"" - Silicone - Blue",,4,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Assignment Required,,,,,,,,,,,,
βA0a1,,B20250702-436,"TC Gasket - 2"" - Silicone - Blue",,4,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Assignment Required,,,,,,,,,,,,
βA0a1,,B20250702-437,"TC Gasket - 2"" - Silicone - Blue",,4,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Assignment Required,,,,,,,,,,,,
βA0a1,,B20250702-438,"TC Gasket - 4"" - Silicone - Flanged - Blue",,4,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Assignment Required,,,,,,,,,,,,
βA0a1,,B20250702-439,"TC Gasket - 4"" - Silicone - Flanged - Blue",,4,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Assignment Required,,,,,,,,,,,,
βA0a1,,B20250702-440,"TC Gasket - 4"" - Silicone - Flanged - Blue",,4,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Assignment Required,,,,,,,,,,,,
βA0a1,,B20250702-441,"TC Gasket - 4"" - Silicone - Flanged - Blue",,4,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Assignment Required,,,,,,,,,,,,
βA0a1,,B20250702-442,"TC Gasket - 4"" - Silicone - Flanged - Blue",,4,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Assignment Required,,,,,,,,,,,,
βA0a1,,B20250702-443,"TC Gasket - 4"" - Silicone - Flanged - Blue",,4,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Assignment Required,,,,,,,,,,,,
βA0a1,,B20250702-444,TC Gasket - Spare Kit,,1,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Assignment Required,,,,,,,,,,,,
βA0a1,,B20250702-445,TC Gasket - Spare Kit,,1,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Assignment Required,,,,,,,,,,,,
βA0a1,,B20250702-446,TC Gasket - Spare Kit,,1,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Assignment Required,,,,,,,,,,,,
βA0a1,,B20250702-447,TC Gasket - Spare Kit,,1,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Assignment Required,,,,,,,,,,,,
βA0a1,,B20250702-448,TC Gasket - Spare Kit,,1,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Assignment Required,,,,,,,,,,,,
βA0a1,,B20250702-449,TC Gasket - Spare Kit,,1,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Assignment Required,,,,,,,,,,,,
δA4b2,C20250204-037,B20250702-450,"TC Hose Barb - 1/2"" x 1/2""",,1,1,OS-2025-03-02,2025-07-17,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Reserve,,,,,,,,,,,,
δA4b2,C20250204-037,B20250702-451,"TC Hose Barb - 1/2"" x 1/2""",,1,1,OS-2025-03-02,2025-07-17,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Reserve,,,,,,,,,,,,
δA4b2,C20250204-037,B20250702-452,"TC Hose Barb - 1/2"" x 1/2""",,1,1,OS-2025-03-02,2025-07-17,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Reserve,,,,,,,,,,,,
δA4b2,C20250204-037,B20250702-453,"TC Hose Barb - 1/2"" x 1/2""",,1,1,OS-2025-03-02,2025-07-17,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Reserve,,,,,,,,,,,,
δA4b2,C20250204-037,B20250702-454,"TC Hose Barb - 1/2"" x 1/2""",,1,1,OS-2025-03-02,2025-07-17,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Reserve,,,,,,,,,,,,
δA4b2,C20250204-037,B20250702-455,"TC Hose Barb - 1/2"" x 1/2""",,1,1,OS-2025-03-02,2025-07-17,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Reserve,,,,,,,,,,,,
δA4b2,C20250204-037,B20250702-456,"TC Hose Barb - 1/2"" x 1/2""",,1,1,OS-2025-03-02,2025-07-17,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Reserve,,,,,,,,,,,,
δA4b2,C20250204-037,B20250702-457,"TC Hose Barb - 1/2"" x 1/2""",,1,1,OS-2025-03-02,2025-07-17,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Reserve,,,,,,,,,,,,
δA4b2,C20250204-037,B20250702-458,"TC Hose Barb - 1/2"" x 1/2""",,1,1,OS-2025-03-02,2025-07-17,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Reserve,,,,,,,,,,,,
δA4b2,C20250204-037,B20250702-459,"TC Hose Barb - 1/2"" x 1/2""",,1,1,OS-2025-03-02,2025-07-17,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Reserve,,,,,,,,,,,,
δA4b2,C20250204-037,B20250702-460,"TC Hose Barb - 1/2"" x 1/2""",,1,1,OS-2025-03-02,2025-07-17,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Reserve,,,,,,,,,,,,
δA4b2,C20250204-037,B20250702-461,"TC Hose Barb - 1/2"" x 1/2""",,1,1,OS-2025-03-02,2025-07-17,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Reserve,,,,,,,,,,,,
γA1c3,C20250204-003,B20250702-462,"TC Pressure Gauge - 0-120 psi - 1.5""",,1,,,2025-07-30,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Kit γA1,,,,,,,,,,,,
γA1c3,C20250204-003,B20250702-463,"TC Pressure Gauge - 0-120 psi - 1.5""",,1,,,2025-07-30,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Kit γA1,,,,,,,,,,,,
γA1c3,C20250204-003,B20250702-464,"TC Pressure Gauge - 0-120 psi - 1.5""",,1,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Kit γA1,,,,,,,,,,,,
γA2c3,C20250204-006,B20250702-465,"TC Pressure Gauge - 0-120 psi - 1.5""",,1,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Kit γA2,,,,,,,,,,,,
γA2c3,C20250204-006,B20250702-466,"TC Pressure Gauge - 0-120 psi - 1.5""",,1,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Kit γA2,,,,,,,,,,,,
γA2c3,C20250204-006,B20250702-467,"TC Pressure Gauge - 0-120 psi - 1.5""",,1,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Kit γA2,,,,,,,,,,,,
γA3c3,C20250204-009,B20250702-468,"TC Pressure Gauge - 0-120 psi - 1.5""",,1,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Kit γA3,,,,,,,,,,,,
γA3c3,C20250204-009,B20250702-469,"TC Pressure Gauge - 0-120 psi - 1.5""",,1,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Kit γA3,,,,,,,,,,,,
γA3c3,C20250204-009,B20250702-470,"TC Pressure Gauge - 0-120 psi - 1.5""",,1,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Kit γA3,,,,,,,,,,,,
γB1c3,C20250204-012,B20250702-471,"TC Pressure Gauge - 0-120 psi - 1.5""",,1,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Kit γB1,,,,,,,,,,,,
γB1c3,C20250204-012,B20250702-472,"TC Pressure Gauge - 0-120 psi - 1.5""",,1,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Kit γB1,,,,,,,,,,,,
γB1c3,C20250204-012,B20250702-473,"TC Pressure Gauge - 0-120 psi - 1.5""",,1,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Kit γB1,,,,,,,,,,,,
γB2c3,C20250204-015,B20250702-474,"TC Pressure Gauge - 0-120 psi - 1.5""",,1,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Kit γB2,,,,,,,,,,,,
γB2c3,C20250204-015,B20250702-475,"TC Pressure Gauge - 0-120 psi - 1.5""",,1,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Kit γB2,,,,,,,,,,,,
γB2c3,C20250204-015,B20250702-476,"TC Pressure Gauge - 0-120 psi - 1.5""",,1,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Kit γB2,,,,,,,,,,,,
γB3c3,C20250204-018,B20250702-477,"TC Pressure Gauge - 0-120 psi - 1.5""",,1,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Kit γB3,,,,,,,,,,,,
γB3c3,C20250204-018,B20250702-478,"TC Pressure Gauge - 0-120 psi - 1.5""",,1,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Kit γB3,,,,,,,,,,,,
γB3c3,C20250204-018,B20250702-479,"TC Pressure Gauge - 0-120 psi - 1.5""",,1,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Kit γB3,,,,,,,,,,,,
γA1b2,C20250501-004,B20250702-223,"TC Sample Valve - Zwickel-style - 1.5""",,1,1,AMZN-2025-04-01,2025-07-15,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,Kit γA1,,,,,,,,,,,,
γA2b2,C20250501-009,B20250702-224,"TC Sample Valve - Zwickel-style - 1.5""",,1,1,AMZN-2025-04-01,2025-07-15,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,Kit γA2,,,,,,,,,,,,
γA3b2,C20250501-014,B20250702-225,"TC Sample Valve - Zwickel-style - 1.5""",,1,1,AMZN-2025-04-01,2025-07-15,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,Kit γA3,,,,,,,,,,,,
γB1b2,C20250501-019,B20250702-226,"TC Sample Valve - Zwickel-style - 1.5""",,1,1,AMZN-2025-04-01,2025-07-15,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,Kit γB1,,,,,,,,,,,,
γB2b2,C20250501-024,B20250702-227,"TC Sample Valve - Zwickel-style - 1.5""",,1,1,AMZN-2025-06-01,2025-07-15,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,Kit γB2,,,,,,,,,,,,
γB3b2,C20250501-029,B20250702-228,"TC Sample Valve - Zwickel-style - 1.5""",,1,1,AMZN-2025-06-01,2025-07-15,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,Kit γB3,,,,,,,,,,,,
εB1a,,B20250721-001,"TC Shredder Cartridge ASSY - 4"" x 2""",,1,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Assignment Required,,,,,,,,,,,,
εB1b,,B20250721-002,"TC Shredder Cartridge ASSY - 4"" x 2""",,1,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Assignment Required,,,,,,,,,,,,
εB1c,,B20250721-003,"TC Shredder Cartridge ASSY - 4"" x 2""",,1,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Assignment Required,,,,,,,,,,,,
εB1d,,B20250721-004,"TC Shredder Cartridge ASSY - 4"" x 2""",,1,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Assignment Required,,,,,,,,,,,,
εB1e,,B20250721-005,"TC Shredder Cartridge ASSY - 4"" x 2""",,1,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Assignment Required,,,,,,,,,,,,
εB1f,,B20250721-006,"TC Shredder Cartridge ASSY - 4"" x 2""",,1,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Assignment Required,,,,,,,,,,,,
εB1g,,B20250721-007,"TC Shredder Cartridge ASSY - 4"" x 2""",,1,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Assignment Required,,,,,,,,,,,,
εB1h,,B20250721-008,"TC Shredder Cartridge ASSY - 4"" x 2""",,1,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Assignment Required,,,,,,,,,,,,
εB2a,,B20250721-009,"TC Shredder Cartridge ASSY - 4"" x 2""",,1,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Assignment Required,,,,,,,,,,,,
εB2b,,B20250721-010,"TC Shredder Cartridge ASSY - 4"" x 2""",,1,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Assignment Required,,,,,,,,,,,,
εB2c,,B20250721-011,"TC Shredder Cartridge ASSY - 4"" x 2""",,1,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Assignment Required,,,,,,,,,,,,
εB2d,,B20250721-012,"TC Shredder Cartridge ASSY - 4"" x 2""",,1,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Assignment Required,,,,,,,,,,,,
εB2e,,B20250721-013,"TC Shredder Cartridge ASSY - 4"" x 2""",,1,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Assignment Required,,,,,,,,,,,,
εB2f,,B20250721-014,"TC Shredder Cartridge ASSY - 4"" x 2""",,1,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Assignment Required,,,,,,,,,,,,
εB2g,,B20250721-015,"TC Shredder Cartridge ASSY - 4"" x 2""",,1,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Assignment Required,,,,,,,,,,,,
εB2h,,B20250721-016,"TC Shredder Cartridge ASSY - 4"" x 2""",,1,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Assignment Required,,,,,,,,,,,,
εB3a,,B20250721-017,"TC Shredder Cartridge ASSY - 4"" x 2""",,1,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Assignment Required,,,,,,,,,,,,
εB3b,,B20250721-018,"TC Shredder Cartridge ASSY - 4"" x 2""",,1,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Assignment Required,,,,,,,,,,,,
εB3c,,B20250721-019,"TC Shredder Cartridge ASSY - 4"" x 2""",,1,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Assignment Required,,,,,,,,,,,,
εB3d,,B20250721-020,"TC Shredder Cartridge ASSY - 4"" x 2""",,1,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Assignment Required,,,,,,,,,,,,
εB3e,,B20250721-021,"TC Shredder Cartridge ASSY - 4"" x 2""",,1,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Assignment Required,,,,,,,,,,,,
εB3f,,B20250721-022,"TC Shredder Cartridge ASSY - 4"" x 2""",,1,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Assignment Required,,,,,,,,,,,,
εB3g,,B20250721-023,"TC Shredder Cartridge ASSY - 4"" x 2""",,1,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Assignment Required,,,,,,,,,,,,
εB3h,,B20250721-024,"TC Shredder Cartridge ASSY - 4"" x 2""",,1,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Assignment Required,,,,,,,,,,,,
εB4a,,,TC Shredder Cartridge Spare Kit,,1,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Assignment Required,,,,,,,,,,,,
εB4b,,,TC Shredder Cartridge Spare Kit,,1,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Assignment Required,,,,,,,,,,,,
εB4c,,,TC Shredder Cartridge Spare Kit,,1,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Assignment Required,,,,,,,,,,,,
εB4d,,,TC Shredder Cartridge Spare Kit,,1,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Assignment Required,,,,,,,,,,,,
εB4e,,,TC Shredder Cartridge Spare Kit,,1,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Assignment Required,,,,,,,,,,,,
εB4f,,,TC Shredder Cartridge Spare Kit,,1,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Assignment Required,,,,,,,,,,,,
εB4g,,,TC Shredder Cartridge Spare Kit,,1,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Assignment Required,,,,,,,,,,,,
εB4h,,,TC Shredder Cartridge Spare Kit,,1,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Assignment Required,,,,,,,,,,,,
εB5a,,,TC Shredder Cartridge Spare Kit,,1,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Assignment Required,,,,,,,,,,,,
εB5b,,,TC Shredder Cartridge Spare Kit,,1,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Assignment Required,,,,,,,,,,,,
εB5c,,,TC Shredder Cartridge Spare Kit,,1,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Assignment Required,,,,,,,,,,,,
εB5d,,,TC Shredder Cartridge Spare Kit,,1,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Assignment Required,,,,,,,,,,,,
εB5e,,,TC Shredder Cartridge Spare Kit,,1,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Assignment Required,,,,,,,,,,,,
εB5f,,,TC Shredder Cartridge Spare Kit,,1,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Assignment Required,,,,,,,,,,,,
εB5g,,,TC Shredder Cartridge Spare Kit,,1,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Assignment Required,,,,,,,,,,,,
εB5h,,,TC Shredder Cartridge Spare Kit,,1,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Assignment Required,,,,,,,,,,,,
εB6a,,,TC Shredder Cartridge Spare Kit,,1,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Assignment Required,,,,,,,,,,,,
εB6b,,,TC Shredder Cartridge Spare Kit,,1,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Assignment Required,,,,,,,,,,,,
εB6c,,,TC Shredder Cartridge Spare Kit,,1,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Assignment Required,,,,,,,,,,,,
εB6d,,,TC Shredder Cartridge Spare Kit,,1,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Assignment Required,,,,,,,,,,,,
εB6e,,,TC Shredder Cartridge Spare Kit,,1,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Assignment Required,,,,,,,,,,,,
εB6f,,,TC Shredder Cartridge Spare Kit,,1,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Assignment Required,,,,,,,,,,,,
εB6g,,,TC Shredder Cartridge Spare Kit,,1,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Assignment Required,,,,,,,,,,,,
εB6h,,,TC Shredder Cartridge Spare Kit,,1,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Assignment Required,,,,,,,,,,,,
εA6,,,"TC Shredder Sight Glass Housing - 4"" x 1.5"" x 0.5""",,4,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Assignment Required,,,,,,,,,,,,
εA6,,,"TC Shredder Sight Glass Housing - 4"" x 1.5"" x 0.5""",,4,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Assignment Required,,,,,,,,,,,,
εA7,,,"TC Shredder Sight Glass Housing - 4"" x 1.5"" x 0.5""",,4,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Assignment Required,,,,,,,,,,,,
εA7,,,"TC Shredder Sight Glass Housing - 4"" x 1.5"" x 0.5""",,4,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Assignment Required,,,,,,,,,,,,
εA8,,,"TC Shredder Sight Glass Housing - 4"" x 1.5"" x 0.5""",,4,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Assignment Required,,,,,,,,,,,,
εA8,,,"TC Shredder Sight Glass Housing - 4"" x 1.5"" x 0.5""",,4,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Assignment Required,,,,,,,,,,,,
γA1c3,,,"TC Spool - 1.5"" x 24""",,1,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Kit γA1,,,,,,,,,,,,
γC1,,,"TC Spool - 1.5"" x 24""",,1,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Assignment Required,,,,,,,,,,,,
γC1,,,"TC Spool - 1.5"" x 24""",,1,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Assignment Required,,,,,,,,,,,,
γC1,,,"TC Spool - 1.5"" x 24""",,1,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Assignment Required,,,,,,,,,,,,
γC1,,,"TC Spool - 1.5"" x 24""",,1,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Assignment Required,,,,,,,,,,,,
γC1,,,"TC Spool - 1.5"" x 24""",,1,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Assignment Required,,,,,,,,,,,,
γC1,,,"TC Spool - 1.5"" x 24""",,1,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Assignment Required,,,,,,,,,,,,
γC1,,,"TC Spool - 1.5"" x 24""",,1,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Assignment Required,,,,,,,,,,,,
γC1,,,"TC Spool - 1.5"" x 24""",,1,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Assignment Required,,,,,,,,,,,,
γC1,,,"TC Spool - 1.5"" x 24""",,1,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Assignment Required,,,,,,,,,,,,
γC1,,,"TC Spool - 1.5"" x 24""",,1,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Assignment Required,,,,,,,,,,,,
γC1,,,"TC Spool - 1.5"" x 24""",,1,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Assignment Required,,,,,,,,,,,,
γA1b2,C20250501-004,B20250501-193,"TC Spool - 1.5"" x 5.5""",,1,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Kit γA1,,,,,,,,,,,,
γA2b2,C20250501-009,B20250501-194,"TC Spool - 1.5"" x 5.5""",,1,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Kit γA2,,,,,,,,,,,,
γA3b2,C20250501-014,B20250501-195,"TC Spool - 1.5"" x 5.5""",,1,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Kit γA3,,,,,,,,,,,,
γB1b2,C20250501-019,B20250501-196,"TC Spool - 1.5"" x 5.5""",,1,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Kit γB1,,,,,,,,,,,,
